time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2024-12-21 19:15,6319.988,4178.145,672.066,1384.826,103,57,40
2024-12-21 19:30,6320.031,4178.145,672.066,1384.826,110,64,40
2024-12-21 19:45,6320.077,4178.145,672.066,1384.826,102,62,41
2024-12-21 20:00,6320.122,4178.145,672.066,1384.826,86,59,40
2024-12-21 20:15,6320.162,4178.145,672.066,1384.826,103,58,35
2024-12-21 20:30,6320.206,4178.145,672.066,1384.826,102,62,35
2024-12-21 20:45,6320.248,4178.145,672.066,1384.826,124,59,41
2024-12-21 21:00,6320.297,4178.145,672.066,1384.826,71,56,35
2024-12-21 21:15,6320.334,4178.145,672.066,1384.826,103,57,439
2024-12-21 21:30,6320.424,4178.145,672.066,1384.826,72,71,2843
2024-12-21 21:45,6321.186,4178.145,672.066,1384.826,103,103,2902
2024-12-21 22:00,6321.937,4178.145,672.066,1384.826,76,51,2851
2024-12-21 22:15,6322.690,4178.145,672.066,1384.826,110,56,2827
2024-12-21 22:30,6323.417,4178.145,672.066,1384.826,104,52,2597
2024-12-21 22:45,6324.078,4178.145,672.066,1384.826,124,58,2378
2024-12-21 23:00,6324.701,4178.145,672.066,1384.826,114,53,2393
2024-12-21 23:15,6325.348,4178.145,672.066,1384.826,111,55,2396
2024-12-21 23:30,6325.970,4178.145,672.066,1384.826,98,53,2398
2024-12-21 23:45,6326.614,4178.145,672.066,1384.826,103,54,2396
2024-12-22 00:00,6327.233,4178.145,672.066,1384.826,102,52,2385
2024-12-22 00:15,6327.873,4178.145,672.066,1384.826,322,46,2374
2024-12-22 00:30,6328.511,4178.145,672.066,1384.826,321,46,2379
2024-12-22 00:45,6329.177,4178.145,672.066,1384.826,110,52,2382
2024-12-22 01:00,6329.796,4178.145,672.066,1384.826,108,56,2380
2024-12-22 01:15,6330.445,4178.145,672.066,1384.826,125,49,2382
2024-12-22 01:30,6331.067,4178.145,672.066,1384.826,124,46,2387
2024-12-22 01:45,6331.717,4178.145,672.066,1384.826,103,53,2388
2024-12-22 02:00,6332.337,4178.145,672.066,1384.826,89,53,2387
2024-12-22 02:15,6332.979,4178.145,672.066,1384.826,106,52,2392
2024-12-22 02:30,6333.601,4178.145,672.066,1384.826,90,46,2391
2024-12-22 02:45,6334.245,4178.145,672.066,1384.826,127,46,2386
2024-12-22 03:00,6334.867,4178.145,672.066,1384.826,92,52,2385
2024-12-22 03:15,6335.508,4178.145,672.066,1384.826,106,46,2365
2024-12-22 03:30,6336.121,4178.145,672.066,1384.826,97,46,2373
2024-12-22 03:45,6336.757,4178.145,672.066,1384.826,129,46,2382
2024-12-22 04:00,6337.378,4178.145,672.066,1384.826,123,46,2382
2024-12-22 04:15,6338.020,4178.145,672.066,1384.826,107,46,2384
2024-12-22 04:30,6338.637,4178.145,672.066,1384.826,106,46,2378
2024-12-22 04:45,6339.277,4178.145,672.066,1384.826,106,50,2371
2024-12-22 05:00,6339.891,4178.145,672.066,1384.826,118,47,2378
2024-12-22 05:15,6340.537,4178.145,672.066,1384.826,106,46,2377
2024-12-22 05:30,6341.151,4178.145,672.066,1384.826,106,58,2403
2024-12-22 05:45,6341.800,4178.145,672.066,1384.826,105,56,2397
2024-12-22 06:00,6342.417,4178.145,672.066,1384.826,105,55,2398
2024-12-22 06:15,6343.066,4178.145,672.066,1384.826,106,55,2395
2024-12-22 06:30,6343.685,4178.145,672.066,1384.826,106,55,2398
2024-12-22 06:45,6344.332,4178.145,672.066,1384.826,106,55,2396
2024-12-22 07:00,6344.948,4178.145,672.066,1384.826,104,55,2404
2024-12-22 07:15,6345.598,4178.145,672.066,1384.826,119,61,2399
2024-12-22 07:30,6346.217,4178.145,672.066,1384.826,122,55,2405
2024-12-22 07:45,6346.868,4178.145,672.066,1384.826,93,55,2405
2024-12-22 08:00,6347.484,4178.145,672.066,1384.826,104,55,2402
2024-12-22 08:15,6348.135,4178.145,672.066,1384.826,84,60,2399
2024-12-22 08:30,6348.750,4178.145,672.066,1384.826,125,55,2400
2024-12-22 08:45,6349.340,4178.145,672.066,1384.826,77,56,39
2024-12-22 09:00,6349.377,4178.145,672.066,1384.826,104,57,40
2024-12-22 09:15,6349.425,4178.145,672.066,1384.826,68,64,40
2024-12-22 09:30,6349.462,4178.145,672.066,1384.826,123,59,39
2024-12-22 09:45,6349.511,4178.145,672.066,1384.826,89,57,8
2024-12-22 10:00,6349.541,4178.145,672.066,1384.826,102,57,6
2024-12-22 10:15,6349.574,4178.145,672.066,1384.826,77,57,-35
2024-12-22 10:30,6349.587,4178.145,672.066,1384.826,103,57,-47
2024-12-22 10:45,6349.608,4178.145,672.066,1384.826,99,55,-95
2024-12-22 11:00,6349.616,4178.145,672.067,1384.826,103,53,-28
2024-12-22 11:15,6349.641,4178.145,672.067,1384.826,92,53,0
2024-12-22 11:30,6349.662,4178.145,672.069,1384.826,103,52,-23
2024-12-22 11:45,6349.682,4178.145,672.069,1384.826,98,53,-24
2024-12-22 12:00,6349.703,4178.145,672.069,1384.826,122,52,-60
2024-12-22 12:15,6349.720,4178.145,672.069,1384.826,103,53,-82
2024-12-22 12:30,6349.729,4178.145,672.069,1384.826,103,53,-66
2024-12-22 12:45,6349.743,4178.145,672.070,1384.826,103,92,-88
2024-12-22 13:00,6349.756,4178.145,672.070,1384.826,124,99,-20
2024-12-22 13:15,6349.781,4178.145,672.077,1384.826,109,76,-53
2024-12-22 13:30,6349.794,4178.145,672.081,1384.826,104,75,-102
2024-12-22 13:45,6349.801,4178.145,672.090,1384.826,103,75,-21
2024-12-22 14:00,6349.825,4178.145,672.090,1384.826,118,70,-107
2024-12-22 14:15,6349.837,4178.145,672.107,1384.826,124,69,-36
2024-12-22 14:30,6349.868,4178.145,672.107,1384.826,103,69,-15
2024-12-22 14:45,6349.897,4178.145,672.107,1384.826,103,69,-6
2024-12-22 15:00,6349.932,4178.145,672.107,1384.826,99,69,-4
2024-12-22 15:15,6349.967,4178.145,672.107,1384.826,123,69,-12
2024-12-22 15:30,6350.006,4178.145,672.107,1384.826,95,69,5
2024-12-22 15:45,6350.040,4178.145,672.107,1384.826,102,69,11
2024-12-22 16:00,6350.080,4178.145,672.107,1384.826,90,69,9
2024-12-22 16:15,6350.119,4178.145,672.107,1384.826,104,86,19
2024-12-22 16:30,6350.167,4178.145,672.107,1384.826,91,120,25
2024-12-22 16:45,6350.218,4178.145,672.107,1384.826,105,81,17
2024-12-22 17:00,6350.267,4178.145,672.107,1384.826,104,77,17
2024-12-22 17:15,6350.312,4178.145,672.107,1384.826,104,80,18
2024-12-22 17:30,6350.358,4178.145,672.107,1384.826,117,77,18
2024-12-22 17:45,6350.408,4178.145,672.107,1384.826,103,80,17
2024-12-22 18:00,6350.452,4178.145,672.107,1384.826,104,75,17
2024-12-22 18:15,6350.499,4178.145,672.107,1384.826,103,122,25
2024-12-22 18:30,6350.546,4178.145,672.107,1384.826,103,114,24
2024-12-22 18:45,6350.599,4178.145,672.107,1384.826,99,88,41
2024-12-22 19:00,6350.649,4178.145,672.107,1384.826,103,84,31
2024-12-22 19:15,6350.701,4178.145,672.107,1384.826,87,86,31
2024-12-22 19:30,6350.745,4178.145,672.107,1384.826,104,89,32
2024-12-22 19:45,6350.800,4178.145,672.107,1384.826,93,85,31
2024-12-22 20:00,6350.847,4178.145,672.107,1384.826,116,81,31
2024-12-22 20:15,6350.902,4178.145,672.107,1384.826,79,82,31
2024-12-22 20:30,6350.945,4178.145,672.107,1384.826,104,89,31
2024-12-22 20:45,6351.000,4178.145,672.107,1384.826,84,80,31
2024-12-22 21:00,6351.044,4178.145,672.107,1384.826,123,86,31
2024-12-22 21:15,6351.101,4178.145,672.107,1384.826,93,80,36
2024-12-22 21:30,6351.145,4178.145,672.107,1384.826,103,82,35
2024-12-22 21:45,6351.198,4178.145,672.107,1384.826,102,79,35
2024-12-22 22:00,6351.242,4178.145,672.107,1384.826,124,87,30
2024-12-22 22:15,6351.297,4178.145,672.107,1384.826,123,78,31
2024-12-22 22:30,6351.343,4178.145,672.107,1384.826,103,84,31
2024-12-22 22:45,6351.393,4178.145,672.107,1384.826,103,79,31
2024-12-22 23:00,6351.438,4178.145,672.107,1384.826,106,84,31
2024-12-22 23:15,6351.489,4178.145,672.107,1384.826,123,86,32
2024-12-22 23:30,6351.540,4178.145,672.107,1384.826,104,82,33
2024-12-22 23:45,6351.590,4178.145,672.107,1384.826,103,81,31
2024-12-23 00:00,6351.637,4178.145,672.107,1384.826,104,90,31
2024-12-23 00:15,6351.685,4178.145,672.107,1384.826,124,81,31
2024-12-23 00:30,6351.736,4178.145,672.107,1384.826,100,81,32
2024-12-23 00:45,6351.784,4178.145,672.107,1384.826,103,82,35
2024-12-23 01:00,6351.832,4178.145,672.107,1384.826,90,88,36
2024-12-23 01:15,6351.879,4178.145,672.107,1384.826,104,82,37
2024-12-23 01:30,6351.929,4178.145,672.107,1384.826,96,82,35
2024-12-23 01:45,6351.979,4178.145,672.107,1384.826,104,83,35
2024-12-23 02:00,6352.028,4178.145,672.107,1384.826,79,84,40
2024-12-23 02:15,6352.075,4178.145,672.107,1384.826,107,78,35
2024-12-23 02:30,6352.126,4178.145,672.107,1384.826,92,78,35
2024-12-23 02:45,6352.174,4178.145,672.107,1384.826,128,78,35
2024-12-23 03:00,6352.227,4178.145,672.107,1384.826,79,83,36
2024-12-23 03:15,6352.272,4178.145,672.107,1384.826,106,78,37
2024-12-23 03:30,6352.323,4178.145,672.107,1384.826,84,83,35
2024-12-23 03:45,6352.369,4178.145,672.107,1384.826,127,78,35
2024-12-23 04:00,6352.424,4178.145,672.107,1384.826,92,78,36
2024-12-23 04:15,6352.470,4178.145,672.107,1384.826,106,78,35
2024-12-23 04:30,6352.519,4178.145,672.107,1384.826,100,78,35
2024-12-23 04:45,6352.566,4178.145,672.107,1384.826,126,78,35
2024-12-23 05:00,6352.617,4178.145,672.107,1384.826,126,79,35
2024-12-23 05:15,6352.667,4178.145,672.107,1384.826,106,79,37
2024-12-23 05:30,6352.715,4178.145,672.107,1384.826,106,78,35
2024-12-23 05:45,6352.763,4178.145,672.107,1384.826,109,78,36
2024-12-23 06:00,6352.812,4178.145,672.107,1384.826,127,79,35
2024-12-23 06:15,6352.865,4178.145,672.107,1384.826,106,80,36
2024-12-23 06:30,6352.912,4178.145,672.107,1384.826,106,78,35
2024-12-23 06:45,6352.962,4178.145,672.107,1384.826,107,77,35
2024-12-23 07:00,6353.008,4178.145,672.107,1384.826,120,84,35
2024-12-23 07:15,6353.008,4178.200,672.107,1384.826,107,93,37
2024-12-23 07:30,6353.008,4178.248,672.107,1384.826,107,88,35
2024-12-23 07:45,6353.008,4178.301,672.107,1384.826,102,93,36
2024-12-23 08:00,6353.008,4178.347,672.107,1384.826,106,85,40
2024-12-23 08:15,6353.008,4178.400,672.107,1384.826,101,95,40
2024-12-23 08:30,6353.008,4178.451,672.107,1384.826,106,95,40
2024-12-23 08:45,6353.008,4178.504,672.107,1384.826,89,89,41
2024-12-23 09:00,6353.008,4178.552,672.107,1384.826,105,89,42
2024-12-23 09:15,6353.008,4178.606,672.107,1384.826,101,79,40
2024-12-23 09:30,6353.008,4178.653,672.107,1384.826,119,78,14
2024-12-23 09:45,6353.008,4178.696,672.107,1384.826,71,77,-22
2024-12-23 10:00,6353.008,4178.708,672.107,1384.828,107,77,19
2024-12-23 10:15,6353.008,4178.755,672.107,1384.828,83,77,-12
2024-12-23 10:30,6353.008,4178.771,672.107,1384.828,127,77,5
2024-12-23 10:45,6353.008,4178.815,672.107,1384.828,82,76,-24
2024-12-23 11:00,6353.008,4178.838,672.107,1384.828,107,75,-58
2024-12-23 11:15,6353.008,4178.861,672.107,1384.828,92,70,-54
2024-12-23 11:30,6353.008,4178.873,672.107,1384.833,129,70,-46
2024-12-23 11:45,6353.008,4178.891,672.107,1384.838,107,71,-109
2024-12-23 12:00,6353.008,4178.899,672.107,1384.838,105,71,-132
2024-12-23 12:15,6353.008,4178.905,672.107,1384.840,104,76,-214
2024-12-23 12:30,6353.008,4178.905,672.107,1384.855,108,71,-170
2024-12-23 12:45,6353.008,4178.906,672.107,1384.867,105,71,-75
2024-12-23 13:00,6353.008,4178.915,672.107,1384.871,127,76,-4
2024-12-23 13:15,6353.008,4178.953,672.107,1384.871,129,77,-20
2024-12-23 13:30,6353.008,4178.974,672.107,1384.871,108,74,-82
2024-12-23 13:45,6353.008,4178.985,672.107,1384.872,108,70,-39
2024-12-23 14:00,6353.008,4179.013,672.107,1384.872,114,72,-71
2024-12-23 14:15,6353.008,4179.037,672.107,1384.872,108,85,-90
2024-12-23 14:30,6353.008,4179.057,672.107,1384.872,79,102,-14
2024-12-23 14:45,6353.008,4179.092,672.107,1384.872,129,216,15
2024-12-23 15:00,6353.008,4179.169,672.107,1384.872,108,231,14
2024-12-23 15:15,6353.008,4179.244,672.107,1384.872,106,229,-4
2024-12-23 15:30,6353.008,4179.320,672.107,1384.872,90,240,17
2024-12-23 15:45,6353.008,4179.400,672.107,1384.872,128,236,16
2024-12-23 16:00,6353.008,4179.487,672.107,1384.872,98,206,16
2024-12-23 16:15,6353.008,4179.563,672.107,1384.872,106,245,60
2024-12-23 16:30,6353.008,4179.651,672.107,1384.872,105,221,59
2024-12-23 16:45,6353.008,4179.742,672.107,1384.872,106,222,59
2024-12-23 17:00,6353.008,4179.834,672.107,1384.872,104,219,66
2024-12-23 17:15,6353.008,4179.915,672.107,1384.872,125,129,66
2024-12-23 17:30,6353.008,4179.986,672.107,1384.872,125,115,65
2024-12-23 17:45,6353.008,4180.058,672.107,1384.872,3302,1298,155
2024-12-23 18:00,6353.008,4180.529,672.107,1384.872,3799,949,145
2024-12-23 18:15,6353.008,4181.195,672.107,1384.872,127,126,169
2024-12-23 18:30,6353.008,4181.290,672.107,1384.872,123,98,177
2024-12-23 18:45,6353.008,4181.387,672.107,1384.872,107,93,198
2024-12-23 19:00,6353.008,4181.476,672.107,1384.872,106,125,172
2024-12-23 19:15,6353.008,4181.573,672.107,1384.872,105,86,180
2024-12-23 19:30,6353.008,4181.664,672.107,1384.872,135,102,116
2024-12-23 19:45,6353.008,4181.743,672.107,1384.872,96,100,68
2024-12-23 20:00,6353.008,4181.801,672.107,1384.872,113,103,69
2024-12-23 20:15,6353.008,4181.871,672.107,1384.872,81,203,65
2024-12-23 20:30,6353.008,4181.941,672.107,1384.872,123,169,42
2024-12-23 20:45,6353.008,4182.025,672.107,1384.872,89,163,72
2024-12-23 21:00,6353.008,4182.099,672.107,1384.872,113,154,73
2024-12-23 21:15,6353.092,4182.099,672.107,1384.872,87,150,73
2024-12-23 21:30,6353.158,4182.099,672.107,1384.872,113,1633,73
2024-12-23 21:45,6353.454,4182.099,672.107,1384.872,90,84,74
2024-12-23 22:00,6353.511,4182.099,672.107,1384.872,112,243,41
2024-12-23 22:15,6353.580,4182.099,672.107,1384.872,94,197,38
2024-12-23 22:30,6353.655,4182.099,672.107,1384.872,112,193,38
2024-12-23 22:45,6353.739,4182.099,672.107,1384.872,94,194,45
2024-12-23 23:00,6353.818,4182.099,672.107,1384.872,112,196,38
2024-12-23 23:15,6353.903,4182.099,672.107,1384.872,94,193,38
2024-12-23 23:30,6353.977,4182.099,672.107,1384.872,112,189,38
2024-12-23 23:45,6354.060,4182.099,672.107,1384.872,118,191,37
2024-12-24 00:00,6354.138,4182.099,672.107,1384.872,111,246,37
2024-12-24 00:15,6354.226,4182.099,672.107,1384.872,100,214,39
2024-12-24 00:30,6354.303,4182.099,672.107,1384.872,112,199,39
2024-12-24 00:45,6354.386,4182.099,672.107,1384.872,128,204,45
2024-12-24 01:00,6354.466,4182.099,672.107,1384.872,128,200,37
2024-12-24 01:15,6354.551,4182.099,672.107,1384.872,110,193,38
2024-12-24 01:30,6354.627,4182.099,672.107,1384.872,114,194,37
2024-12-24 01:45,6354.711,4182.099,672.107,1384.872,130,206,38
2024-12-24 02:00,6354.789,4182.099,672.107,1384.872,136,188,39
2024-12-24 02:15,6354.875,4182.099,672.107,1384.872,119,191,38
2024-12-24 02:30,6354.952,4182.099,672.107,1384.872,118,194,38
2024-12-24 02:45,6355.035,4182.099,672.107,1384.872,117,191,38
2024-12-24 03:00,6355.112,4182.099,672.107,1384.872,126,188,38
2024-12-24 03:15,6355.198,4182.099,672.107,1384.872,115,189,38
2024-12-24 03:30,6355.274,4182.099,672.107,1384.872,114,191,37
2024-12-24 03:45,6355.358,4182.099,672.107,1384.872,115,191,39
2024-12-24 04:00,6355.424,4182.099,672.107,1384.872,115,75,39
2024-12-24 04:15,6355.479,4182.099,672.107,1384.872,115,72,38
2024-12-24 04:30,6355.531,4182.099,672.107,1384.872,115,72,38
2024-12-24 04:45,6355.583,4182.099,672.107,1384.872,117,71,38
2024-12-24 05:00,6355.632,4182.099,672.107,1384.872,114,72,38
2024-12-24 05:15,6355.684,4182.099,672.107,1384.872,138,72,38
2024-12-24 05:30,6355.737,4182.099,672.107,1384.872,127,71,37
2024-12-24 05:45,6355.789,4182.099,672.107,1384.872,117,71,37
2024-12-24 06:00,6355.837,4182.099,672.107,1384.872,116,72,39
2024-12-24 06:15,6355.889,4182.099,672.107,1384.872,124,74,39
2024-12-24 06:30,6355.939,4182.099,672.107,1384.872,135,77,37
2024-12-24 06:45,6355.995,4182.099,672.107,1384.872,116,74,37
2024-12-24 07:00,6356.044,4182.099,672.107,1384.872,114,78,37
2024-12-24 07:15,6356.044,4182.150,672.107,1384.872,117,77,38
2024-12-24 07:30,6356.044,4182.200,672.107,1384.872,113,79,38
2024-12-24 07:45,6356.044,4182.253,672.107,1384.872,124,81,39
2024-12-24 08:00,6356.044,4182.307,672.107,1384.872,113,83,37
2024-12-24 08:15,6356.044,4182.361,672.107,1384.872,114,79,37
2024-12-24 08:30,6356.044,4182.411,672.107,1384.872,114,81,37
2024-12-24 08:45,6356.044,4182.464,672.107,1384.872,134,82,37
2024-12-24 09:00,6356.044,4182.517,672.107,1384.872,135,88,44
2024-12-24 09:15,6356.044,4182.573,672.107,1384.872,114,84,37
2024-12-24 09:30,6356.044,4182.625,672.107,1384.872,115,118,55
2024-12-24 09:45,6356.044,4182.691,672.107,1384.872,114,114,51
2024-12-24 10:00,6356.044,4182.747,672.107,1384.872,124,133,69
2024-12-24 10:15,6356.044,4182.819,672.107,1384.872,116,168,79
2024-12-24 10:30,6356.044,4182.895,672.107,1384.872,114,122,97
2024-12-24 10:45,6356.044,4182.970,672.107,1384.872,115,123,94
2024-12-24 11:00,6356.044,4183.040,672.107,1384.872,115,89,57
2024-12-24 11:15,6356.044,4183.097,672.107,1384.872,114,89,30
2024-12-24 11:30,6356.044,4183.147,672.107,1384.872,114,89,33
2024-12-24 11:45,6356.044,4183.197,672.107,1384.872,115,89,-25
2024-12-24 12:00,6356.044,4183.232,672.107,1384.872,114,89,5
2024-12-24 12:15,6356.044,4183.275,672.107,1384.872,127,89,22
2024-12-24 12:30,6356.044,4183.327,672.107,1384.872,123,90,65
2024-12-24 12:45,6356.044,4183.386,672.107,1384.872,106,88,59
2024-12-24 13:00,6356.044,4183.440,672.107,1384.872,2545,89,39
2024-12-24 13:15,6356.044,4183.793,672.107,1384.872,1346,89,58
2024-12-24 13:30,6356.044,4183.954,672.107,1384.872,137,87,61
2024-12-24 13:45,6356.044,4184.019,672.107,1384.872,98,85,38
2024-12-24 14:00,6356.044,4184.067,672.107,1384.872,106,85,24
2024-12-24 14:15,6356.044,4184.117,672.107,1384.872,1251,85,66
2024-12-24 14:30,6356.044,4184.268,672.107,1384.872,127,85,2247
2024-12-24 14:45,6356.044,4184.786,672.107,1384.872,79,86,2230
2024-12-24 15:00,6356.044,4185.189,672.107,1384.872,107,109,274
2024-12-24 15:15,6356.044,4185.304,672.107,1384.872,74,84,160
2024-12-24 15:30,6356.044,4185.379,672.107,1384.872,128,92,148
2024-12-24 15:45,6356.044,4185.453,672.107,1384.872,106,93,65
2024-12-24 16:00,6356.044,4185.507,672.107,1384.872,107,95,64
2024-12-24 16:15,6356.044,4185.571,672.107,1384.872,93,93,64
2024-12-24 16:30,6356.044,4185.625,672.107,1384.872,124,120,63
2024-12-24 16:45,6356.044,4185.693,672.107,1384.872,123,115,63
2024-12-24 17:00,6356.044,4185.753,672.107,1384.872,104,135,63
2024-12-24 17:15,6356.044,4185.821,672.107,1384.872,103,135,61
2024-12-24 17:30,6356.044,4185.885,672.107,1384.872,1859,129,64
2024-12-24 17:45,6356.044,4186.229,672.107,1384.872,1968,631,100
2024-12-24 18:00,6356.044,4186.681,672.107,1384.872,1964,781,170
2024-12-24 18:15,6356.044,4187.272,672.107,1384.872,1040,269,157
2024-12-24 18:30,6356.044,4187.544,672.107,1384.872,543,183,113
2024-12-24 18:45,6356.044,4187.711,672.107,1384.872,108,149,54
2024-12-24 19:00,6356.044,4187.787,672.107,1384.872,106,148,47
2024-12-24 19:15,6356.044,4187.862,672.107,1384.872,129,186,41
2024-12-24 19:30,6356.044,4187.948,672.107,1384.872,2540,190,95
2024-12-24 19:45,6356.044,4188.379,672.107,1384.872,2118,187,179
2024-12-24 20:00,6356.044,4188.697,672.107,1384.872,139,146,191
2024-12-24 20:15,6356.044,4188.804,672.107,1384.872,136,144,185
2024-12-24 20:30,6356.044,4188.911,672.107,1384.872,114,148,209
2024-12-24 20:45,6356.044,4189.018,672.107,1384.872,113,143,205
2024-12-24 21:00,6356.045,4189.124,672.107,1384.872,123,149,152
2024-12-24 21:15,6356.133,4189.124,672.107,1384.872,134,82,169
2024-12-24 21:30,6356.221,4189.124,672.107,1384.872,113,73,189
2024-12-24 21:45,6356.304,4189.124,672.107,1384.872,112,2023,86
2024-12-24 22:00,6356.696,4189.124,672.107,1384.872,124,102,39
2024-12-24 22:15,6356.750,4189.124,672.107,1384.872,133,79,133
2024-12-24 22:30,6356.817,4189.124,672.107,1384.872,114,80,123
2024-12-24 22:45,6356.888,4189.124,672.107,1384.872,112,88,124
2024-12-24 23:00,6356.956,4189.124,672.107,1384.872,124,107,28
2024-12-24 23:15,6357.008,4189.124,672.107,1384.872,133,77,20
2024-12-24 23:30,6357.058,4189.124,672.107,1384.872,113,82,20
2024-12-24 23:45,6357.104,4189.124,672.107,1384.872,112,71,21
2024-12-25 00:00,6357.149,4189.124,672.107,1384.872,131,79,20
2024-12-25 00:15,6357.196,4189.124,672.107,1384.872,133,72,20
2024-12-25 00:30,6357.244,4189.124,672.107,1384.872,112,74,20
2024-12-25 00:45,6357.289,4189.124,672.107,1384.872,111,71,23
2024-12-25 01:00,6357.334,4189.124,672.107,1384.872,138,77,262
2024-12-25 01:15,6357.402,4189.124,672.107,1384.872,136,73,992
2024-12-25 01:30,6357.601,4189.124,672.107,1384.872,114,77,1917
2024-12-25 01:45,6358.021,4189.124,672.107,1384.872,114,72,45
2024-12-25 02:00,6358.072,4189.124,672.107,1384.872,136,72,44
2024-12-25 02:15,6358.127,4189.124,672.107,1384.872,135,72,61
2024-12-25 02:30,6358.184,4189.124,672.107,1384.872,113,72,60
2024-12-25 02:45,6358.236,4189.124,672.107,1384.872,113,71,1928
2024-12-25 03:00,6358.449,4189.124,672.107,1384.872,116,72,750
2024-12-25 03:15,6358.541,4189.124,672.107,1384.872,115,71,31
2024-12-25 03:30,6358.587,4189.124,672.107,1384.872,116,73,22
2024-12-25 03:45,6358.635,4189.124,672.107,1384.872,119,72,20
2024-12-25 04:00,6358.682,4189.124,672.107,1384.872,136,71,20
2024-12-25 04:15,6358.735,4189.124,672.107,1384.872,136,72,21
2024-12-25 04:30,6358.784,4189.124,672.107,1384.872,136,72,21
2024-12-25 04:45,6358.837,4189.124,672.107,1384.872,116,77,22
2024-12-25 05:00,6358.882,4189.124,672.107,1384.872,114,72,18
2024-12-25 05:15,6358.929,4189.124,672.107,1384.872,114,72,18
2024-12-25 05:30,6358.972,4189.124,672.107,1384.872,114,72,17
2024-12-25 05:45,6359.020,4189.124,672.107,1384.872,108,72,18
2024-12-25 06:00,6359.063,4189.124,672.107,1384.872,114,72,18
2024-12-25 06:15,6359.110,4189.124,672.107,1384.872,108,71,18
2024-12-25 06:30,6359.153,4189.124,672.107,1384.872,135,78,18
2024-12-25 06:45,6359.206,4189.124,672.107,1384.872,103,72,18
2024-12-25 07:00,6359.249,4189.124,672.107,1384.872,115,71,18
2024-12-25 07:15,6359.296,4189.124,672.107,1384.872,104,75,18
2024-12-25 07:30,6359.339,4189.124,672.107,1384.872,136,78,18
2024-12-25 07:45,6359.389,4189.124,672.107,1384.872,124,78,18
2024-12-25 08:00,6359.435,4189.124,672.107,1384.872,116,79,18
2024-12-25 08:15,6359.484,4189.124,672.107,1384.872,103,78,19
2024-12-25 08:30,6359.528,4189.124,672.107,1384.872,117,109,18
2024-12-25 08:45,6359.581,4189.124,672.107,1384.872,119,83,18
2024-12-25 09:00,6359.629,4189.124,672.107,1384.872,116,101,18
2024-12-25 09:15,6359.683,4189.124,672.107,1384.872,98,72,17
2024-12-25 09:30,6359.724,4189.124,672.107,1384.872,116,116,27
2024-12-25 09:45,6359.780,4189.124,672.107,1384.872,2545,115,76
2024-12-25 10:00,6360.275,4189.124,672.107,1384.872,3083,115,100
2024-12-25 10:15,6360.727,4189.124,672.107,1384.872,105,77,26
2024-12-25 10:30,6360.772,4189.124,672.107,1384.872,392,76,20
2024-12-25 10:45,6360.838,4189.124,672.107,1384.872,113,157,19
2024-12-25 11:00,6360.895,4189.124,672.107,1384.872,116,160,15
2024-12-25 11:15,6360.963,4189.124,672.107,1384.872,250,144,15
2024-12-25 11:30,6361.027,4189.124,672.107,1384.872,137,73,13
2024-12-25 11:45,6361.078,4189.124,672.107,1384.872,93,72,14
2024-12-25 12:00,6361.117,4189.124,672.107,1384.872,116,79,15
2024-12-25 12:15,6361.165,4189.124,672.107,1384.872,935,81,18
2024-12-25 12:30,6361.345,4189.124,672.107,1384.872,129,72,22
2024-12-25 12:45,6361.397,4189.124,672.107,1384.872,118,71,17
2024-12-25 13:00,6361.439,4189.124,672.107,1384.872,107,77,14
2024-12-25 13:15,6361.485,4189.124,672.107,1384.872,105,72,22
2024-12-25 13:30,6361.529,4189.124,672.107,1384.872,127,72,28
2024-12-25 13:45,6361.581,4189.124,672.107,1384.872,114,72,23
2024-12-25 14:00,6361.627,4189.124,672.107,1384.872,106,76,18
2024-12-25 14:15,6361.672,4189.124,672.107,1384.872,105,76,16
2024-12-25 14:30,6361.716,4189.124,672.107,1384.872,127,77,9
2024-12-25 14:45,6361.761,4189.124,672.107,1384.872,113,71,16
2024-12-25 15:00,6361.806,4189.124,672.107,1384.872,106,75,26
2024-12-25 15:15,6361.852,4189.124,672.107,1384.872,106,82,27
2024-12-25 15:30,6361.902,4189.124,672.107,1384.872,123,82,29
2024-12-25 15:45,6361.954,4189.124,672.107,1384.872,113,126,30
2024-12-25 16:00,6362.015,4189.124,672.107,1384.872,325,89,18
2024-12-25 16:15,6362.098,4189.124,672.107,1384.872,260,58,17
2024-12-25 16:30,6362.151,4189.124,672.107,1384.872,137,55,17
2024-12-25 16:45,6362.201,4189.124,672.107,1384.872,111,54,18
2024-12-25 17:00,6362.246,4189.124,672.107,1384.872,106,53,18
2024-12-25 17:15,6362.289,4189.124,672.107,1384.872,121,54,18
2024-12-25 17:30,6362.333,4189.124,672.107,1384.872,125,51,18
2024-12-25 17:45,6362.378,4189.124,672.107,1384.872,99,53,18
2024-12-25 18:00,6362.415,4189.124,672.107,1384.872,103,53,18
2024-12-25 18:15,6362.457,4189.124,672.107,1384.872,76,57,18
2024-12-25 18:30,6362.493,4189.124,672.107,1384.872,124,53,18
2024-12-25 18:45,6362.541,4189.124,672.107,1384.872,90,47,18
2024-12-25 19:00,6362.575,4189.124,672.107,1384.872,104,50,18
